chr1	36958	33863	40053	2.471	1.419e+00	1.250e+00	4.38294
chr1	36964	33866	40061	2.473	1.774e+00	1.250e+00	5.48388
chr1	37256	34444	40068	2.245	2.129e+00	1.250e+00	5.97451
chr1	37311	34526	40095	2.223	2.483e+00	1.250e+00	6.89964
chr1	37847	35591	40102	1.801	2.838e+00	1.125e+00	5.75014
chr1	38647	36909	40384	1.31119	2.838e+00	1.250e+00	4.65143
chr1	38710	37004	40415	1.28576	2.483e+00	1.280e+00	4.08644
chr1	40202	39555	40849	0.440406	2.483e+00	7.200e-01	0.787341
chr1	40273	39620	40926	0.445205	2.483e+00	7.200e-01	0.795919
chr1	40521	40053	40988	0.297124	2.483e+00	1.400e+00	1.03286
chr1	40529	40061	40997	0.297524	2.129e+00	1.280e+00	0.810789
chr1	40543	40068	41018	0.303041	1.774e+00	1.280e+00	0.688121
chr1	40574	40095	41052	0.305839	1.774e+00	2.000e+00	1.08512
chr1	40596	40102	41089	0.317832	1.419e+00	2.000e+00	0.902007
chr1	40750	40384	41115	0.291401	1.064e+00	2.000e+00	0.620102
chr1	40783	40415	41151	0.2938	7.095e-01	2.000e+00	0.416902
chr1	41016	40849	41183	0.1333	7.095e-01	2.000e+00	0.189153
chr1	41072	40926	41217	0.1162	3.548e-01	2.000e+00	0.0824555
chr1	41130	40988	41271	0.113	7.095e-01	2.000e+00	0.160347
chr1	41550	40997	42103	0.4415	7.095e-01	2.000e+00	0.626489
chr1	41570	41018	42121	0.4403	7.095e-01	2.000e+00	0.624786
chr1	41806	41052	42560	0.457983	7.095e-01	2.000e+00	0.649878
chr1	41826	41089	42563	0.444392	3.548e-01	2.000e+00	0.31534
chr1	42376	41115	43637	0.862915	3.548e-01	2.000e+00	0.612324
chr1	42459	41151	43767	0.899986	3.548e-01	2.000e+00	0.63863
chr1	42532	41183	43881	0.927361	3.548e-01	2.000e+00	0.658056
chr1	42558	41217	43899	0.921307	3.548e-01	2.000e+00	0.65376
chr1	43243	41271	45214	1.42434	3.548e-01	2.000e+00	1.01071
chr1	43672	42103	45240	1.10238	3.548e-11	2.000e+00	7.82251e-11
chr1	44051	42121	45981	1.2704	3.548e-11	2.000e+00	9.01474e-11
chr1	44277	42560	45994	1.24448	3.548e-01	2.000e+00	0.883081
chr1	44970	42563	47377	1.78069	7.095e-01	2.000e+00	2.5268
chr1	45566	43637	47494	1.39869	7.095e-01	2.000e+00	1.98475
chr1	47032	43767	50296	2.46473	7.095e-01	2.000e+00	3.49745
chr1	47095	43881	50309	2.4303	1.064e+00	2.000e+00	5.17167
chr1	47107	43899	50315	2.42531	1.419e+00	2.000e+00	6.88302
chr1	47771	45214	50328	1.90627	1.419e+00	2.000e+00	5.40998
chr1	47837	45240	50433	1.9369	1.774e+00	2.250e+00	7.73114
chr1	48208	45981	50434	1.76283	1.774e+00	2.250e+00	7.03634
chr1	48232	45994	50469	1.77084	1.774e+00	2.250e+00	7.0683
chr1	49551	47377	51725	1.7356	1.419e+00	1.280e+00	3.15241
chr1	49622	47494	51749	1.6982	1.064e+00	1.280e+00	2.31281
chr1	51309	50296	52322	0.640017	1.419e+00	2.250e+00	2.04342
chr1	51334	50309	52358	0.649213	1.774e+00	2.250e+00	2.59133
chr1	51341	50315	52366	0.650012	1.419e+00	2.250e+00	2.07533
chr1	51827	50328	53326	0.663758	1.064e+00	2.000e+00	1.41248
chr1	52138	50433	53843	0.826336	1.064e+00	2.000e+00	1.75844
chr1	55125	50434	59815	0.873381	7.095e-01	2.000e+00	1.23933
chr1	55197	50469	59925	0.902934	7.095e-01	2.000e+00	1.28126
chr1	55915	51725	60104	0.47301	1.064e+00	2.000e+00	1.00657
chr1	56803	51749	61856	0.539304	1.064e+00	2.000e+00	1.14764
chr1	57097	52322	61872	0.484931	1.064e+00	2.000e+00	1.03193
chr1	57121	52358	61884	0.475425	7.095e-01	2.000e+00	0.674628
chr1	57219	52366	62071	0.546814	3.548e-01	2.000e+00	0.388019
chr1	57703	53326	62080	0.531735	3.548e-01	2.000e+00	0.377319
chr1	58111	53843	62378	0.366005	3.548e-01	2.000e+00	0.259717
chr1	61111	59815	62406	0.329907	3.548e-01	2.000e+00	0.234102
chr1	61307	59925	62689	0.399314	3.548e-01	2.000e+00	0.283353
chr1	61397	60104	62690	0.328309	3.548e-01	2.000e+00	0.232968
chr1	62280	61856	62703	0.257961	3.548e-01	2.000e+00	0.183049
chr1	62535	61872	63197	0.269635	3.548e-01	2.000e+00	0.191333
chr1	62705	61884	63525	0.394975	3.548e-01	2.000e+00	0.280274
chr1	62829	62071	63587	0.345088	3.548e-01	2.000e+00	0.244874
chr1	62962	62080	63844	0.444065	7.095e-01	2.000e+00	0.630128
chr1	63424	62378	64469	0.458048	7.095e-01	2.000e+00	0.64997
chr1	63994	62406	65582	0.552779	1.064e+00	2.000e+00	1.17631
chr1	64263	62689	65836	0.541022	1.419e+00	2.000e+00	1.53542
chr1	64293	62690	65895	0.5641	1.419e+00	2.000e+00	1.60092
chr1	64494	62703	66284	0.645536	1.419e+00	2.000e+00	1.83203
chr1	64741	63197	66285	0.627876	1.064e+00	2.000e+00	1.33612
chr1	64973	63525	66420	0.551655	1.064e+00	2.000e+00	1.17392
chr1	66908	63587	70229	0.738273	1.419e+00	2.000e+00	2.09522
chr1	67054	63844	70263	0.649279	1.419e+00	2.000e+00	1.84266
chr1	67377	64469	70285	0.605548	1.419e+00	2.000e+00	1.71855
chr1	67945	65582	70308	0.508975	1.774e+00	2.250e+00	2.03157
chr1	68087	65836	70337	0.419114	1.419e+00	2.250e+00	1.33813
chr1	68129	65895	70362	0.405445	1.064e+00	1.280e+00	0.552184
chr1	68324	66284	70363	0.319615	1.064e+00	1.280e+00	0.43529
chr1	69093	66285	71900	0.932969	1.419e+00	1.280e+00	1.69457
chr1	69437	66420	72453	0.984111	1.774e+00	2.250e+00	3.92808
chr1	71344	70229	72459	0.774885	1.774e+00	2.250e+00	3.09295
chr1	71665	70263	73067	1.00371	1.419e+00	2.000e+00	2.84853
chr1	71682	70285	73079	0.99971	1.774e+00	2.250e+00	3.99034
chr1	71712	70308	73116	1.00567	1.419e+00	1.280e+00	1.82661
chr1	71785	70337	73232	1.04064	1.064e+00	1.280e+00	1.41727
chr1	71980	70362	73598	1.17665	1.064e+00	1.280e+00	1.6025
chr1	71994	70363	73624	1.18665	1.064e+00	1.280e+00	1.61612
chr1	72763	71900	73626	0.573701	1.064e+00	2.250e+00	1.37344
chr1	73164	72453	73874	0.492298	1.064e+00	1.280e+00	0.670471
chr1	73200	72459	73941	0.516603	1.064e+00	1.280e+00	0.703572
chr1	73551	73067	74035	0.311034	1.064e+00	1.280e+00	0.423604
chr1	73563	73079	74046	0.310634	1.419e+00	1.280e+00	0.564211
chr1	73585	73116	74054	0.299121	1.064e+00	2.000e+00	0.63653
chr1	73899	73232	74565	0.456713	1.064e+00	2.000e+00	0.971884
chr1	74084	73598	74569	0.312233	1.064e+00	2.000e+00	0.664433
chr1	74105	73624	74586	0.307439	1.064e+00	2.000e+00	0.654231
chr1	75082	73626	76537	0.35275	1.419e+00	2.000e+00	1.0011
chr1	75217	73874	76560	0.337917	1.774e+00	2.000e+00	1.19893
chr1	75266	73941	76590	0.321488	1.774e+00	2.250e+00	1.28322
chr1	75664	74035	77292	0.313628	1.774e+00	2.667e+00	1.48385
chr1	75855	74046	77664	0.381449	1.774e+00	2.667e+00	1.80473
chr1	75930	74054	77805	0.424921	1.419e+00	1.400e+00	0.844149
chr1	76355	74565	78144	0.356452	1.419e+00	7.200e-01	0.36418
chr1	77102	74569	79635	0.376307	1.774e+00	1.400e+00	0.934595
chr1	77164	74586	79742	0.411839	2.129e+00	2.667e+00	2.33844
chr1	78217	76537	79896	0.427444	2.129e+00	2.667e+00	2.42704
chr1	78239	76560	79918	0.427172	1.774e+00	2.250e+00	1.70506
chr1	78291	76590	79991	0.445881	1.419e+00	2.000e+00	1.26541
chr1	78776	77292	80259	0.427245	1.064e+00	2.000e+00	0.909178
chr1	78992	77664	80320	0.379398	7.095e-01	2.000e+00	0.538366
chr1	79068	77805	80331	0.337064	7.095e-01	2.000e+00	0.478293
chr1	79506	78144	80867	0.415805	1.064e+00	2.000e+00	0.884834
chr1	80643	79635	81651	0.707043	1.064e+00	2.000e+00	1.50459
chr1	80739	79742	81735	0.699442	7.095e-01	2.000e+00	0.992508
chr1	80933	79896	81970	0.700224	3.548e-01	2.000e+00	0.496879
chr1	81000	79918	82082	0.73621	3.548e-01	2.000e+00	0.522415
chr1	81081	79991	82171	0.742608	3.548e-01	2.000e+00	0.526955
chr1	81229	80259	82198	0.742577	7.095e-01	2.000e+00	1.05372
chr1	81572	80320	82823	0.967676	7.095e-01	2.000e+00	1.37313
chr1	81794	80331	83256	1.13646	1.064e+00	2.000e+00	2.4184
chr1	82297	80867	83727	1.11047	1.419e+00	2.250e+00	3.54544
chr1	82937	81651	84223	0.995468	1.419e+00	2.667e+00	3.76732
chr1	84126	81735	86517	1.80283	1.774e+00	1.250e+00	3.99778
chr1	84566	81970	87161	1.89321	1.774e+00	1.250e+00	4.1982
chr1	84688	82082	87294	1.86104	1.774e+00	1.250e+00	4.12686
chr1	84755	82171	87339	1.8395	2.129e+00	1.250e+00	4.89536
chr1	84779	82198	87359	1.83652	2.129e+00	2.667e+00	10.4278
chr1	85482	82823	88140	1.67668	1.774e+00	2.250e+00	6.69248
chr1	86245	83256	89234	1.59107	2.129e+00	1.400e+00	4.74233
chr1	87000	83727	90272	1.5472	2.129e+00	2.250e+00	7.41149
chr1	88739	84223	93255	1.67027	1.774e+00	1.280e+00	3.7927
chr1	90096	86517	93674	0.893661	1.419e+00	1.280e+00	1.62317
chr1	90430	87161	93699	0.750789	1.064e+00	1.280e+00	1.02251
chr1	90522	87294	93749	0.758411	1.064e+00	1.280e+00	1.03289
chr1	90551	87339	93762	0.749164	1.064e+00	2.000e+00	1.59422
chr1	90915	87359	94471	0.779099	7.095e-01	2.000e+00	1.10554
chr1	91316	88140	94491	0.698003	7.095e-01	2.000e+00	0.990466
chr1	92199	89234	95164	0.656103	7.095e-01	2.000e+00	0.93101
chr1	92732	90272	95192	0.523627	3.548e-01	2.000e+00	0.371566
chr1	94225	93255	95195	0.2039	3.548e-01	2.000e+00	0.144687
chr1	94447	93674	95220	0.149213	7.095e-01	2.000e+00	0.211734
chr1	97318	93699	100936	1.26888	7.095e-01	2.000e+00	1.80054
chr1	97623	93749	101496	1.38403	7.095e-01	2.000e+00	1.96393
chr1	97924	93762	102085	1.61399	7.095e-01	2.000e+00	2.29026
chr1	99965	94471	105458	2.92227	7.095e-01	2.000e+00	4.1467
chr1	100518	94491	106545	3.34824	7.095e-01	2.000e+00	4.75116
chr1	101312	95164	107459	3.66703	7.095e-01	2.000e+00	5.20352
chr1	101513	95192	107834	3.80591	7.095e-01	2.000e+00	5.40058
chr1	101548	95195	107901	3.83104	1.064e+00	2.000e+00	8.15246
chr1	101720	95220	108219	3.94803	7.095e-01	2.000e+00	5.60226
chr1	104752	100936	108567	2.957	7.095e-01	2.000e+00	4.19598
chr1	105127	101496	108757	2.899	1.064e+00	2.250e+00	6.94021
chr1	105451	102085	108816	2.687	1.064e+00	2.250e+00	6.43268
chr1	107172	105458	108886	1.368	1.419e+00	1.400e+00	2.71767
chr1	107729	106545	108912	0.9449	1.419e+00	1.400e+00	1.87714
chr1	108397	107459	109335	0.7489	1.774e+00	6.500e-01	0.863557
chr1	108591	107834	109347	0.604	1.774e+00	1.312e+00	1.4058
chr1	108666	107901	109430	0.6104	2.129e+00	5.000e-01	0.649771
chr1	108855	108219	109490	0.5074	1.774e+00	6.500e-01	0.585083
chr1	109118	108567	109669	0.4399	2.129e+00	5.000e-01	0.468274
chr1	109221	108757	109684	0.3701	2.129e+00	1.312e+00	1.03378
chr1	109280	108816	109744	0.3705	1.774e+00	2.500e+00	1.64317
chr1	109321	108886	109755	0.3469	1.774e+00	1.400e+00	0.861561
chr1	110705	108912	112498	0.848341	1.774e+00	1.280e+00	1.92635
chr1	114079	109335	118823	1.04231	1.774e+00	2.250e+00	4.16038
chr1	114332	109347	119317	1.15396	1.774e+00	2.250e+00	4.60605
chr1	114393	109430	119355	1.13599	1.774e+00	2.250e+00	4.53431
chr1	115259	109490	121028	1.77989	1.419e+00	2.000e+00	5.05133
chr1	116011	109669	122352	2.23332	1.419e+00	2.000e+00	6.33817
chr1	116133	109684	122581	2.31901	1.064e+00	2.000e+00	4.93485
chr1	116265	109744	122786	2.37649	1.064e+00	2.000e+00	5.05716
chr1	116551	109755	123346	2.45871	1.419e+00	2.000e+00	6.97781
chr1	118642	112498	124785	2.52156	1.419e+00	2.000e+00	7.15618
chr1	121832	118823	124841	2.18052	1.419e+00	2.000e+00	6.18831
chr1	122127	119317	124937	2.10308	1.419e+00	2.000e+00	5.96853
chr1	122157	119355	124958	2.09609	1.064e+00	2.000e+00	4.46048
chr1	123106	121028	125184	1.51812	1.064e+00	2.000e+00	3.23057
chr1	123920	122352	125487	1.07747	1.064e+00	2.000e+00	2.29286
chr1	124066	122581	125550	1.01144	1.419e+00	1.280e+00	1.8371
chr1	124178	122786	125570	0.937469	1.774e+00	1.280e+00	2.12873
chr1	124913	123346	126480	1.15523	1.774e+00	1.280e+00	2.6232
chr1	126069	124785	127352	0.897274	1.774e+00	1.280e+00	2.03746
chr1	126145	124841	127449	0.913319	1.774e+00	1.280e+00	2.07389
chr1	126257	124937	127576	0.925364	1.419e+00	2.000e+00	2.62618
chr1	126301	124958	127644	0.944333	1.774e+00	1.280e+00	2.14432
chr1	126564	125184	127943	0.914708	1.774e+00	1.280e+00	2.07704
chr1	126850	125487	128213	0.937986	1.774e+00	1.280e+00	2.1299
chr1	126882	125550	128214	0.913023	1.774e+00	1.280e+00	2.07322
chr1	126907	125570	128243	0.916966	1.774e+00	1.280e+00	2.08217
chr1	127387	126480	128294	0.633625	1.419e+00	2.000e+00	1.79823
chr1	127896	127352	128439	0.375276	1.064e+00	2.000e+00	0.798587
chr1	127990	127449	128531	0.373276	7.095e-01	2.000e+00	0.529679
chr1	128060	127576	128544	0.327782	7.095e-01	2.000e+00	0.465123
chr1	128316	127644	128988	0.477864	7.095e-01	2.000e+00	0.678089
chr1	128815	127943	129686	0.692608	3.548e-01	2.000e+00	0.491475
chr1	129099	128213	129985	0.688648	3.548e-01	2.000e+00	0.488664
chr1	129240	128214	130266	0.792066	3.548e-01	2.000e+00	0.56205
chr1	129494	128243	130744	0.789303	3.548e-01	2.000e+00	0.560089
chr1	129521	128294	130747	0.770112	3.548e-11	2.000e+00	5.46472e-11
chr1	129624	128439	130809	0.737008	3.548e-01	2.000e+00	0.522981
chr1	132262	128531	135992	0.929079	3.548e-01	2.000e+00	0.659274
chr1	132461	128544	136378	1.07799	3.548e-01	2.000e+00	0.764939
chr1	132711	128988	136434	0.923088	3.548e-01	2.000e+00	0.655023
chr1	133232	129686	136777	0.782397	3.548e-01	2.000e+00	0.555189
chr1	133452	129985	136919	0.735206	7.095e-01	2.000e+00	1.04326
chr1	133723	130266	137180	0.735601	1.064e+00	2.000e+00	1.56536
chr1	133964	130744	137184	0.72847	1.064e+00	2.000e+00	1.55018
chr1	134186	130747	137625	0.903358	1.419e+00	2.000e+00	2.56373
chr1	134240	130809	137670	0.896502	1.774e+00	2.000e+00	3.18079
chr1	137664	135992	139335	0.891863	1.419e+00	2.000e+00	2.53111
chr1	138046	136378	139713	0.888131	1.419e+00	2.000e+00	2.52052
chr1	139631	136434	142828	1.01801	1.419e+00	2.000e+00	2.8891
chr1	140215	136777	143652	0.967297	1.774e+00	2.000e+00	3.43197
chr1	140417	136919	143914	1.01487	1.774e+00	2.000e+00	3.60077
chr1	140946	137180	144712	1.22947	1.419e+00	2.000e+00	3.48922
chr1	141181	137184	145178	1.4137	1.064e+00	2.000e+00	3.00835
chr1	142171	137625	146717	1.72258	1.064e+00	2.000e+00	3.66566
chr1	142197	137670	146724	1.70702	7.095e-01	2.000e+00	2.42226
chr1	143031	139335	146727	1.48448	3.548e-01	2.000e+00	1.05339
chr1	143229	139713	146745	1.34064	3.548e-01	2.000e+00	0.951317
chr1	144794	142828	146759	1.19391	3.548e-01	2.000e+00	0.847197
chr1	145208	143652	146764	1.11233	3.548e-01	2.000e+00	0.789312
chr1	145341	143914	146768	1.00934	3.548e-01	2.000e+00	0.716229
chr1	145858	144712	147003	0.701114	3.548e-01	2.000e+00	0.49751
chr1	146099	145178	147019	0.521452	3.548e-01	1.280e+00	0.236814
chr1	146900	146717	147082	0.0621016	3.548e-01	1.280e+00	0.0282031
chr1	146907	146724	147090	0.0625005	7.095e-01	1.280e+00	0.0567605
chr1	146930	146727	147133	0.0784612	7.095e-01	2.000e+00	0.111336
chr1	146948	146745	147151	0.0784612	7.095e-01	2.000e+00	0.111336
chr1	146962	146759	147165	0.0784612	7.095e-01	2.000e+00	0.111336
chr1	147004	146764	147243	0.10755	7.095e-01	2.000e+00	0.152613
chr1	147009	146768	147249	0.108349	7.095e-01	2.000e+00	0.153747
chr1	147361	147003	147719	0.221226	3.548e-01	2.000e+00	0.156982
chr1	147371	147019	147722	0.21603	7.095e-01	2.000e+00	0.306547
chr1	148626	147082	150170	0.454242	7.095e-01	2.000e+00	0.64457
chr1	148830	147090	150569	0.456614	7.095e-01	2.000e+00	0.647935
chr1	149143	147133	151152	0.663545	7.095e-01	2.000e+00	0.941571
chr1	150499	147151	153846	0.795194	7.095e-01	2.000e+00	1.12838
chr1	150885	147165	154604	0.976028	1.064e+00	2.000e+00	2.07699
chr1	150982	147243	154721	0.991408	1.064e+00	2.000e+00	2.10972
chr1	151477	147249	155704	1.02136	1.064e+00	2.000e+00	2.17346
chr1	151719	147719	155718	0.904018	1.419e+00	2.000e+00	2.5656
chr1	151721	147722	155719	0.903163	1.419e+00	2.000e+00	2.56318
chr1	153174	150170	156177	0.747978	1.064e+00	2.000e+00	1.5917
chr1	153657	150569	156744	0.803839	1.064e+00	2.000e+00	1.71057
chr1	153971	151152	156789	0.597419	1.064e+00	2.000e+00	1.27131
chr1	155318	153846	156790	0.459228	7.095e-01	2.250e+00	0.733099
chr1	156195	154604	157786	0.335954	1.064e+00	1.400e+00	0.500436
chr1	157537	154721	160353	0.735898	7.095e-01	1.400e+00	0.730967
chr1	158824	155704	161944	0.723631	7.095e-01	1.400e+00	0.718783
chr1	158833	155718	161947	0.719354	7.095e-01	7.200e-01	0.367475
chr1	158847	155719	161975	0.729905	3.548e-01	2.250e+00	0.582683
chr1	159251	156177	162324	0.760788	3.548e-01	2.250e+00	0.607337
chr1	159549	156744	162353	0.710813	3.548e-01	2.250e+00	0.567442
chr1	162452	156789	168114	2.99258	7.095e-01	2.250e+00	4.77728
chr1	162459	156790	168128	2.99764	1.064e+00	2.000e+00	6.37898
chr1	163490	157786	169194	3.16333	1.419e+00	2.000e+00	8.97754
chr1	164849	160353	169345	2.77723	1.419e+00	2.000e+00	7.88178
chr1	165970	161944	169996	3.01644	1.419e+00	2.000e+00	8.56066
chr1	165973	161947	169998	3.01642	1.419e+00	2.000e+00	8.56059
chr1	165988	161975	170000	3.00639	1.774e+00	2.000e+00	10.6667
chr1	166166	162324	170008	2.87025	1.774e+00	2.000e+00	10.1836
chr1	166540	162353	170727	3.03644	2.129e+00	2.000e+00	12.9292
chr1	169433	168114	170752	0.746557	2.129e+00	2.000e+00	3.17884
chr1	169878	168128	171628	1.09055	1.774e+00	2.000e+00	3.86926
chr1	170413	169194	171631	0.863159	1.419e+00	2.000e+00	2.44965
chr1	171006	169345	172666	1.21623	1.064e+00	2.000e+00	2.58814
chr1	171459	169996	172922	1.03033	7.095e-01	2.250e+00	1.64479
chr1	171764	169998	173529	1.27227	7.095e-01	2.667e+00	2.40744
chr1	171874	170000	173747	1.34073	1.064e+00	2.667e+00	3.80458
chr1	171894	170008	173780	1.35073	1.064e+00	2.667e+00	3.83295
chr1	172263	170727	173799	1.18052	1.064e+00	1.250e+00	1.57009
chr1	172290	170752	173828	1.1825	1.064e+00	1.312e+00	1.65074
chr1	179635	171628	187641	0.867355	1.064e+00	2.917e+00	2.692
chr1	179646	171631	187661	0.874169	1.064e+00	1.600e+00	1.48819
chr1	180301	172666	187936	0.570839	1.064e+00	1.600e+00	0.971796
chr1	180599	172922	188275	0.631901	1.064e+00	1.400e+00	0.94128
